Exporter_ID,Industry,Date,Quantity_Tons,Manufacturing_Capacity_Tons,Intent_Score,War_Risk,Natural_Calamity_Risk,StockMarket_Impact,Currency_Shift,Tariff_Impact
EXP_0615,Electronics,2022-12-01,2355,4173,0.3378820372957402,1,0,0.5208001345749653,-0.43709252398197607,0.890220670554556
EXP_0691,Auto Parts,2024-07-01,2395,3487,0.3576950323084911,3,3,0.19561602680302803,-0.10976145041600494,0.423358027350786
EXP_0508,Textiles,2024-03-01,3611,5235,0.7700435207788574,1,3,-0.020428264023518494,-0.39420347972720104,0.7295214219764384
EXP_0385,Auto Parts,2025-07-01,1966,2835,0.4244973524101631,1,1,0.761790321089505,0.14803031805521416,0.565888605101759
EXP_0447,Electronics,2022-09-01,1438,2220,0.4863011666221989,0,2,-0.6937109998320876,-0.485985482473943,0.3032081937596749
EXP_0904,Textiles,2024-02-01,1350,2988,0.5103647046349551,2,2,-0.732443710012064,0.22283920390021228,0.13420242632635027
EXP_0408,Chemicals,2024-10-01,2961,4250,0.4151786505277751,2,2,0.24642074613601395,-0.16149312057452714,0.13650301208358218
EXP_0712,Textiles,2024-04-01,3961,4895,0.6494969191435285,1,3,-0.22789812869632842,-0.03619017532562374,0.8533957335369416
EXP_0639,Electronics,2023-05-01,3844,5587,0.6065669644070834,3,0,-0.8265868648087196,-0.32918629369378927,0.770437802792337
EXP_0509,Steel,2023-08-01,1824,3021,0.4406554267250439,0,1,0.05731320797855122,0.006139852694644343,0.020341081882177647
EXP_0461,Steel,2022-05-01,3300,4212,0.4934878321439343,0,1,0.19462475666142365,-0.3506183637735679,0.6215073111380841
EXP_0185,Steel,2025-05-01,2259,3241,1.0,1,2,-0.1626097133446316,-0.3586164457836598,0.42766908582416907
EXP_0719,Steel,2024-09-01,2634,3744,0.7573454913886755,1,3,0.0994345103266221,0.16349034512871008,0.043881088368743604
EXP_0042,Chemicals,2025-03-01,3891,4678,0.6402992140025658,2,3,0.8690877614310311,-0.46005202671390566,0.8817089696385847
EXP_0453,Electronics,2024-08-01,1384,2161,0.6150780141762243,1,3,0.14712656005341995,0.04201529847972607,0.24071258566350673
EXP_0286,Textiles,2023-12-01,2122,2804,0.7417457498083098,2,3,0.08911064930935098,-0.32603629409666135,0.21526904578583428
EXP_0688,Textiles,2025-05-01,605,1702,0.4874095653628177,2,3,0.16661449636840908,-0.37862807545138033,0.859324951070476
EXP_0699,Electronics,2024-08-01,1052,2080,0.7189754050189646,0,2,0.32268535788944885,0.1507243843338003,0.8688010958178203
EXP_0609,Electronics,2023-11-01,2182,3385,0.5035864045577163,3,3,0.798497836578405,-0.01262519207875512,0.21905917305988332
EXP_0186,Chemicals,2022-03-01,3712,5113,0.5595422202663995,3,0,-0.560730142810862,-0.3696795668276641,0.5960639311005951
EXP_0847,Auto Parts,2023-04-01,775,2260,0.5861402342094977,0,1,0.022187642944796027,0.12850390008356782,0.3254182806826078
EXP_0337,Auto Parts,2024-09-01,4703,6426,0.567294618270267,1,3,0.28559014101261826,-0.2416995708724078,0.4346781483164702
EXP_0242,Pharma,2024-12-01,1414,2733,0.7051104427699346,3,0,-0.8636267604690746,0.15228111281844625,0.3550152661362467
EXP_0063,Electronics,2022-02-01,1492,2767,0.4667778156408935,2,3,0.5667744399916768,-0.18433151883593402,0.5963935996924615
EXP_0531,Electronics,2024-11-01,2969,4051,0.25362244030727016,0,3,-0.9759939454546349,-0.2611548395963931,0.1829229259620847
EXP_0270,Chemicals,2022-01-01,3930,5466,0.595787420161053,0,1,-0.506077666016215,0.12968359525920292,0.3337042075756299
EXP_0357,Electronics,2024-11-01,3652,4593,0.7483003754037003,3,2,-0.8388383754269728,-0.25418141297742536,0.8962362491461331
EXP_0414,Chemicals,2023-10-01,4624,5236,0.3573955574837148,0,0,-0.19624745752652095,0.29008324997143775,0.44677215883960686
EXP_0034,Textiles,2023-03-01,2469,3427,0.5133704859738669,3,2,-0.5218672318499407,0.3218393227529025,0.07850986845360985
EXP_0075,Electronics,2024-07-01,697,1810,0.6572307843883997,2,1,-0.7819727687181426,-0.25534494539528696,0.036340748316242455
EXP_0098,Pharma,2022-09-01,2871,4794,0.4960219759145371,3,0,-0.34235476430278133,0.0877984493716848,0.9068665773398359
EXP_0630,Chemicals,2024-05-01,4944,6369,0.7389093566717949,2,2,-0.5929302522262072,-0.44407364987177433,0.26241608169621444
EXP_0729,Electronics,2023-06-01,4304,5895,0.3898989013322155,3,0,-0.06118631602148383,-0.4026232708919958,0.3862363952990896
EXP_0283,Auto Parts,2023-08-01,2589,3483,0.754113230300816,2,0,-0.422062950157883,-0.05411338014019218,0.5203236261913857
EXP_0016,Textiles,2022-03-01,2719,3637,0.6215008751409347,1,3,-0.08296287562596927,0.3349737856829623,0.7610059829495553
EXP_0355,Auto Parts,2025-10-01,4562,5601,0.275765950002121,2,1,-0.5183923678536535,-0.3076842272156495,0.3835673910072921
EXP_0790,Textiles,2022-03-01,629,1614,0.6198031383926336,0,3,-0.12087411645420265,-0.03331684416913583,0.18913869632674007
EXP_0187,Auto Parts,2025-03-01,1489,3037,0.7790934389982417,0,3,-0.9995459235634889,0.14342894951733076,0.089652231235679
EXP_0066,Chemicals,2022-04-01,1748,3261,0.5263593825192951,2,2,0.5025578487475337,-0.46020287266434745,0.5232862493002498
EXP_0677,Steel,2023-09-01,3348,4700,0.5722438916008794,0,2,0.2164227535328933,0.3031705116327311,0.6116556756460141
EXP_0528,Chemicals,2024-07-01,4951,6494,0.7205047573231744,3,3,-0.050461987912697515,-0.013517234267577116,0.03429790130331167
EXP_0995,Steel,2022-05-01,3725,5549,0.4477597790535537,2,1,0.5900230738569407,-0.490901818719224,0.5001979355227852
EXP_0635,Steel,2025-12-01,3446,5311,0.8496475647186952,2,3,-0.9311373828533709,0.3364397373761233,0.7497257467835433
EXP_0986,Pharma,2024-06-01,1800,3768,0.57334590343299,3,3,0.057414639768105236,-0.4333401701766939,0.35484572343065823
EXP_0559,Auto Parts,2023-06-01,1071,2438,0.628981113407129,0,1,-0.47518324702139614,0.35254264487550036,0.04366092871300853
EXP_0126,Chemicals,2025-08-01,4031,4891,0.6613887581395863,3,2,0.6591254313660997,0.11828502101371985,0.8935099713933179
EXP_0601,Auto Parts,2025-03-01,4278,5324,0.5558602692309665,0,0,0.8651334174119218,0.3018258998755151,0.12628347258456896
EXP_0180,Chemicals,2025-03-01,4201,5522,0.47358861149775877,0,2,-0.12947544068689232,-0.406982590737325,0.23073459020705378
EXP_0557,Steel,2025-12-01,4402,6042,0.7161197192429047,0,3,-0.12420022571417544,0.2419953911261723,0.5924829939015964
EXP_0426,Chemicals,2025-03-01,4935,6095,0.724627848641905,3,0,-0.03479752867695862,-0.016122735435740942,0.2981503562765556
EXP_0931,Auto Parts,2023-08-01,3363,5161,0.59007850726895,3,1,-0.2806488775538645,0.2663512805573902,0.3341430223838622
EXP_0895,Auto Parts,2023-10-01,988,2436,0.4939059929046057,3,3,-0.871810577927649,0.015192226138213694,0.21037208152983577
EXP_0666,Chemicals,2023-01-01,4262,5657,0.5548795031674607,3,2,0.9532352746300183,-0.40958102220833925,0.9339874185126172
EXP_0479,Steel,2023-04-01,1392,2364,0.6613542080613956,2,0,-0.35586492960854055,0.0469155137931242,0.0785362427927987
EXP_0962,Pharma,2022-06-01,4110,4831,0.714791465754714,2,0,0.0374956942294189,-0.29882476771112054,0.5428781323608052
EXP_0346,Textiles,2024-06-01,3504,4280,0.6324475322352751,0,2,-0.7802737725184341,-0.01981648473811215,0.9431958496934507
EXP_0057,Electronics,2024-11-01,2843,4170,0.6217301496986333,2,3,0.2904371516893278,-0.02213264508686419,0.2723153971810828
EXP_0565,Auto Parts,2025-01-01,1765,2377,0.6365455570541282,3,0,-0.3351466156512697,0.40591167123464755,0.6134018465221711
EXP_0083,Steel,2023-04-01,2704,3656,0.30609146608638843,3,3,0.529301900769747,0.41112050139195755,0.4063664052774615
EXP_0290,Pharma,2025-02-01,1145,2268,0.8972537709600044,1,3,-0.37938303579090493,-0.1384598122370434,0.6760930341645768
EXP_0570,Chemicals,2024-11-01,521,2157,0.4481857671303634,1,1,0.5331918894241032,-0.30401981529823807,0.8814858195889105
EXP_0676,Textiles,2025-11-01,501,1371,0.8567905793725545,3,3,-0.2124897168691866,0.27284008342650334,0.1474539174261349
EXP_0672,Chemicals,2025-08-01,3220,4825,0.6310162169751624,3,0,0.8953723541285592,-0.0034845777693951474,0.45631682055096234
EXP_0646,Textiles,2024-07-01,2933,4014,0.6630678715871338,0,0,0.5028466350626053,-0.4780181851903771,0.22810037790238513
EXP_0817,Auto Parts,2025-02-01,3692,5317,0.5719842128707062,3,1,-0.188709481105525,0.46841913050040784,0.7604646062760667
EXP_0062,Pharma,2022-04-01,2690,3338,0.26862725713669483,1,2,-0.6027367722762618,-0.23185677038807917,0.5334802087447829
EXP_0604,Textiles,2025-03-01,4011,5091,0.34973226721334283,1,3,0.16344305494695344,-0.39159962728337727,0.7746729371817983
EXP_0543,Electronics,2022-04-01,1088,2181,0.4051325033548399,3,0,-0.7876792929050656,0.4655179182347664,0.7651065916331309
EXP_0577,Auto Parts,2023-10-01,2928,4569,0.6104620273261573,1,0,0.2615408403452413,0.20239872108059864,0.9080836870598544
EXP_0874,Textiles,2024-10-01,3985,5574,0.705177948910556,2,2,0.4729463492381456,0.3565719886833357,0.2541472801278144
EXP_0380,Pharma,2024-02-01,3794,4510,0.8119492133440245,3,3,0.5196473168567768,-0.21459593153657752,0.6153478406285743
EXP_0936,Chemicals,2025-05-01,4899,6485,0.5759443499126328,1,1,-0.9803448948604243,0.2139579478647715,0.3982502348634128
EXP_0145,Auto Parts,2023-03-01,1705,2448,0.44048969901435736,0,3,-0.4034550915317545,-0.28828562785202916,0.30936856208001284
EXP_0866,Pharma,2023-09-01,628,1964,0.43521737387904075,1,0,-0.30389608904535903,-0.4402377258216156,0.36361144919006383
EXP_0012,Chemicals,2023-12-01,2539,3699,0.6045242358802687,3,1,0.8655058781206264,-0.2399519597475661,0.33410465208656326
EXP_0938,Pharma,2023-06-01,3522,4784,0.408484057180337,3,2,-0.34124146139584854,0.017131892010638028,0.6674155305338311
EXP_0082,Textiles,2023-09-01,919,2884,0.5271523235863992,3,1,0.7144618747395821,-0.39812123586044346,0.11323122325912538
EXP_0611,Steel,2025-07-01,1433,2288,0.43376138072760195,1,1,-0.7374240559903515,0.4461868939912612,0.6178131945892864
EXP_0636,Chemicals,2025-09-01,1026,2769,0.7087085786841388,3,2,-0.10834890034596767,0.011938630681927798,0.0968187309872186
EXP_0321,Electronics,2023-10-01,2262,3487,0.48869907965135395,3,0,0.7749378804257647,0.08660173740456045,0.6338894618324419
EXP_0466,Textiles,2024-02-01,1226,2877,0.5715879493527675,2,0,0.7392993696243426,-0.34279611644304575,0.3506426914571469
EXP_0071,Steel,2024-10-01,2651,4304,0.776426265785988,0,3,-0.24664711914107507,-0.04069631178692623,0.30835212167619874
EXP_0999,Electronics,2023-07-01,3773,4604,0.8053882196132813,3,3,0.7542551237970034,0.388272196511506,0.3509756239260914
EXP_0341,Steel,2022-04-01,4697,6655,0.588394141300084,1,2,0.6479953037599566,-0.01209980472069816,0.2655875983073599
EXP_0162,Chemicals,2023-01-01,3781,4679,0.40862518701450923,3,0,-0.5000542182623406,-0.20518276165323313,0.5712129177515172
EXP_0763,Auto Parts,2025-02-01,4890,5657,0.7628890044484196,1,1,-0.978973550916693,-0.05734515173956689,0.4303164280423909
EXP_0148,Textiles,2023-01-01,3572,5334,0.47024411604765104,3,1,-0.721491858430592,0.0006195323339309722,0.37265712989414723
EXP_0388,Textiles,2024-05-01,1682,2951,0.564484709555391,2,2,-0.0699273315581801,0.27682136724028106,0.4030387579071322
EXP_0650,Pharma,2024-03-01,3268,4017,0.6284491315595131,1,2,0.8763623450494449,-0.3643733839926866,0.5019355807808606
EXP_0573,Electronics,2023-05-01,1186,2448,0.5025912459384382,0,1,0.7301421987507877,-0.12374067066957806,0.9182850353799578
EXP_0538,Textiles,2022-10-01,2074,3073,0.7386242735783854,1,3,0.22837248863802273,-0.17685478272058275,0.5739751750317419
EXP_0477,Electronics,2022-05-01,4755,6502,0.5458662870863089,1,3,-0.576508275895161,0.2534756054464806,0.8656450363727319
EXP_0619,Auto Parts,2023-05-01,2309,3600,0.6131367328430384,1,3,0.5129021759778236,0.22333030399396314,0.46180648156201864
EXP_0505,Auto Parts,2022-02-01,3520,5034,0.7826060354627444,0,2,0.3333713037850261,-0.3391397065149021,0.15061095306851913
EXP_0769,Auto Parts,2022-10-01,1029,2013,0.6823318265728434,2,3,-0.2215827627531224,-0.13265948472272004,0.29757071644081545
EXP_0917,Steel,2023-03-01,4486,5825,0.865315767488913,3,2,-0.5650941355655281,-0.30875787092387863,0.9989046997630767
EXP_0584,Pharma,2022-12-01,3006,3904,0.4697338456121777,3,2,-0.8875514102980555,-0.49608162504890674,0.5340361132046566
EXP_0803,Steel,2023-09-01,3874,4739,0.55864467106187,0,1,0.896739105577838,0.14523764455333166,0.3962772624917006
EXP_0617,Steel,2022-10-01,1292,2722,0.7422669524792302,0,1,-0.39806736073675664,-0.4675292283082517,0.822760243032332
EXP_0620,Pharma,2025-02-01,2755,4591,0.6593903513440159,1,2,-0.051684108241840665,-0.36394376556835706,0.3144341058114054
EXP_0665,Steel,2022-03-01,713,1704,0.8557521220810544,3,2,0.43535231558699916,0.15025507109366154,0.11260922934922069
EXP_0723,Electronics,2025-12-01,1766,2297,0.428169267300162,1,1,0.6529292189843658,0.35153717189792566,0.1904134960249102
EXP_0078,Chemicals,2022-08-01,2535,4529,0.48828236899102095,0,3,0.6176526469833681,0.377120467662288,0.1996697380406467
EXP_0130,Textiles,2024-11-01,626,2094,0.5467519073830068,2,1,0.3420259610658196,-0.4437860945401215,0.1519801824740512
EXP_0287,Steel,2022-11-01,841,1969,0.5660608693239373,0,1,-0.6802404732671172,-0.13878394102418823,0.8111045663053181
EXP_0464,Pharma,2022-03-01,2296,4186,0.6048863366112842,1,0,0.7090947864043606,0.3723945633548149,0.8312458050899425
EXP_0651,Electronics,2022-10-01,4667,6041,0.35918023654214304,0,1,-0.44886644738164305,-0.3543713532945766,0.6050712534377437
EXP_0276,Chemicals,2022-09-01,3680,4352,0.4450696157119419,3,2,0.5388851588431136,-0.42993130427881054,0.4771463759890493
EXP_0304,Textiles,2023-04-01,4276,5919,0.58125363204626,2,2,-0.2953458914949214,-0.40644059308766445,0.12115546126098542
EXP_0799,Auto Parts,2025-11-01,4856,5968,0.5864812888513483,0,2,0.14170787255752315,-0.31006525633897997,0.2685000761974954
EXP_0354,Chemicals,2024-05-01,838,1836,0.4886655719712548,3,2,0.21962552309623407,-0.007632951298751078,0.9300053777910726
EXP_0701,Steel,2022-08-01,4411,5108,0.6378090514057917,2,1,-0.26349978520973383,0.39397305746250466,0.4340488684781807
EXP_0916,Textiles,2024-11-01,1416,2416,0.8632163317269876,2,0,0.4080629051833138,0.4066532969519989,0.8713335923402825
EXP_0669,Electronics,2024-09-01,3436,4100,0.6611815173562982,3,2,-0.13093807339100927,-0.16278750959371424,0.40663652688497043
EXP_0755,Steel,2023-09-01,2212,3312,0.4894520729374866,0,3,-0.9563065760275964,-0.18027915066014577,0.4927813458649557
EXP_0361,Auto Parts,2023-11-01,4226,6101,0.25897556113270437,0,1,0.8216525293726304,0.0330552900947112,0.4217742419361259
EXP_0153,Electronics,2024-06-01,1832,3784,0.5742205520305063,2,1,-0.2856153320139103,-0.3432395713483607,0.21778080176756853
EXP_0212,Pharma,2025-01-01,4564,5350,0.5109239756630042,0,3,-0.3175111004845588,-0.25638520801780573,0.28740253384548253
EXP_0922,Textiles,2025-03-01,4068,5423,0.6238738417998159,0,3,0.6002751655041518,-0.2347714774973254,0.4794549781497657
EXP_0196,Textiles,2023-12-01,3876,5572,0.6288424011598561,2,3,-0.13892835817392601,0.17712426348256394,0.16098443168737475
EXP_0194,Pharma,2025-06-01,3217,4253,0.7505349840274927,3,1,0.44805837754584243,0.1558207673273928,0.9334551052498522
EXP_0806,Pharma,2022-11-01,4278,5591,0.6066401960023671,1,0,0.9214926055427108,-0.08229143302702413,0.5125762159242117
EXP_0002,Pharma,2024-05-01,4708,6200,0.5471980387719789,3,0,-0.6563410792846831,-0.3932881808976457,0.18849985279556114
EXP_0902,Pharma,2022-02-01,4053,5783,0.5244315623844095,0,2,-0.07934189871446984,-0.2311384550209934,0.6392628831813628
EXP_0908,Pharma,2025-11-01,1321,2227,0.7037821717282631,2,0,-0.30435530513390807,0.46881469057780445,0.557424744670142
EXP_0149,Steel,2024-08-01,2354,3414,0.6091673414051082,2,1,-0.9785694046092821,0.4117851123817714,0.3517098179588083
EXP_0523,Auto Parts,2025-07-01,2639,3176,0.6852720337911897,2,0,0.8452902792071442,-0.16670014012947498,0.52023048910309
EXP_0384,Chemicals,2022-09-01,4997,6263,0.836716021186727,2,1,0.19485848514684,-0.32521501211663406,0.21027617790186137
EXP_0285,Electronics,2024-09-01,2581,3388,0.5760608157262506,2,0,-0.2133586592296226,0.23187273728650082,0.9657704438842871
EXP_0526,Textiles,2023-01-01,3104,4684,0.7189402280239661,0,1,0.4742648279132782,-0.26166278937200305,0.1310146186504656
EXP_0061,Auto Parts,2025-04-01,4262,4921,0.4751559175322741,2,0,-0.46167685801674163,0.21532231052913564,0.5815888378497553
EXP_0932,Pharma,2024-01-01,3001,3784,0.5020362507974495,0,2,0.3744686869213658,0.15794991120459234,0.8179041768324394
EXP_0574,Textiles,2023-08-01,784,2610,0.7158142183462934,1,1,0.20158429867923822,0.42328602101393564,0.4080404616028166
EXP_0641,Steel,2024-01-01,2375,3506,0.5509322705116781,3,0,0.826459372558541,-0.18118267712699532,0.5014414736979107
EXP_0556,Textiles,2024-11-01,1747,3244,0.6682192754463571,1,3,-0.9096972711754161,-0.2950207671740892,0.35672316930890635
EXP_0032,Pharma,2024-04-01,4527,5663,0.6010302382408556,3,2,0.00011651838217341393,0.4756019191566524,0.5621108826232295
EXP_0914,Pharma,2023-06-01,4589,5230,0.6495860088938153,0,0,-0.5729142910193172,-0.06965682631092751,0.2678735828174408
EXP_0091,Auto Parts,2025-05-01,2357,3302,0.4584223941864424,1,1,0.021140817457007133,-0.4086467572764442,0.6995278704025719
EXP_0940,Textiles,2024-12-01,3330,4462,0.7616476964293715,1,1,0.5324909455207578,0.02817772142301711,0.8715518564582477
EXP_0534,Chemicals,2024-02-01,3308,4333,0.7493298703624621,1,1,-0.029964024951917523,-0.3311407106329647,0.6231724245321872
EXP_0412,Textiles,2023-10-01,4310,6268,0.6497765794887773,2,3,-0.20989332428640806,-0.35339169963999684,0.752727137825976
EXP_0710,Pharma,2022-08-01,707,1304,0.6247365215139836,2,1,-0.08622385652546627,0.22011133351494572,0.16290265447739405
EXP_0297,Electronics,2024-01-01,3469,3989,0.44169194743612683,1,2,-0.8251069964002291,0.0954148016201084,0.15652921341574122
EXP_0329,Steel,2024-03-01,1740,2820,0.6288439467212844,1,1,-0.7029864367126384,-0.2669810356031652,0.1796512179553419
EXP_0743,Steel,2022-11-01,852,2401,0.6168157420236775,2,1,-0.029539088469287655,0.0626554229027424,0.053576559607407925
EXP_0263,Steel,2025-06-01,3686,4927,0.6354872626314296,0,2,-0.8589287248140869,-0.39984500249323307,0.11054316630858052
EXP_0299,Steel,2023-06-01,3181,4077,0.6304954415353612,1,3,-0.17296693942008168,-0.0890574476498901,0.6191214000466962
EXP_0122,Pharma,2023-11-01,1484,2492,0.42800029282186447,2,2,0.022227276979001065,-0.31589867663904303,0.5722838145420012
EXP_0251,Steel,2024-09-01,2055,3037,0.4717990582542875,0,0,-0.3396880993687912,-0.28856874200108884,0.5505453006199955
EXP_0738,Chemicals,2024-09-01,3420,4701,0.6538530228833908,1,1,-0.6676300007805016,-0.24433377666818556,0.30145618641066796
EXP_0969,Electronics,2023-12-01,2637,3831,0.6497913835000295,0,1,-0.35438041310429935,0.415138820404896,0.32694210025469495
EXP_0115,Auto Parts,2022-07-01,2849,3804,0.7665453542974145,3,0,0.6981960399173521,-0.14751895305664886,0.17833151242821632
EXP_0222,Chemicals,2024-08-01,3810,5796,0.355116239551186,0,1,-0.033535848249129696,0.2621296204503246,0.28045506476005533
EXP_0776,Pharma,2022-01-01,1439,3172,0.47908986618752925,3,0,0.017918080844095075,-0.22247719509760744,0.06640535346049736
EXP_0392,Pharma,2024-01-01,3483,4333,0.6929889498593707,3,0,-0.1524597601381532,-0.42137328901024196,0.32056322436092455
EXP_0811,Auto Parts,2024-10-01,3391,4903,0.5557831073550384,2,2,0.3858178220495354,0.20973708480102027,0.9406399991861139
EXP_0410,Pharma,2024-08-01,2304,3999,0.6556641076970883,0,1,0.6101946240822698,0.18025068833037405,0.8824951050681364
EXP_0715,Auto Parts,2024-12-01,909,1996,0.6149408634782161,0,3,-0.8335538675838554,-0.48191890779431457,0.9039530651898893
EXP_0789,Electronics,2024-10-01,3655,4194,0.7866747114031587,2,2,-0.6909583400189621,-0.09130043772906604,0.7381507548416897
EXP_0133,Auto Parts,2025-01-01,1103,2806,0.6359364810544813,0,2,0.7585591123140134,-0.21386495754168566,0.807702369044057
EXP_0300,Chemicals,2025-10-01,4129,5253,0.5572975446491124,1,3,-0.9203771211084923,0.10430441982147887,0.15939488477140218
EXP_0093,Electronics,2023-03-01,3412,4544,0.5601345620259025,2,0,-0.3758719106959587,0.08243507688829588,0.13839758596812457
EXP_0128,Pharma,2023-10-01,3435,4704,0.5457282991151149,0,3,-0.7891972452070755,0.2032772277324516,0.3320007021176792
EXP_0324,Chemicals,2024-06-01,981,1559,0.7215093456079037,1,2,-0.8619261261772502,-0.4925368595827806,0.9577666581762225
EXP_0845,Steel,2024-07-01,1729,2816,0.8796937585234619,1,2,-0.9818259300975674,-0.25334355315522217,0.5611502124351744
EXP_0593,Steel,2022-05-01,3344,3981,0.6811585145238956,0,1,0.02948438751355975,0.25631009698029406,0.460868735269652
EXP_0613,Auto Parts,2023-06-01,3733,4870,0.475722684579375,3,0,-0.5964101034950862,0.04021726677861859,0.10395937591238957
EXP_0199,Auto Parts,2024-08-01,3995,4586,0.7427940545264702,1,0,-0.30233618508273974,-0.2338986314626914,0.003830290500322575
EXP_0190,Textiles,2024-03-01,1451,3366,0.8237879469517908,0,2,0.48458446297389424,-0.33315142179442236,0.9615437228811096
EXP_0693,Electronics,2022-03-01,1134,3011,0.6807486033595389,3,3,-0.16133063916142332,0.41134181621640875,0.4423937407481936
EXP_0802,Textiles,2025-01-01,4896,6361,0.49527067003625863,2,1,0.6213671406751837,-0.25253701876685364,0.9440412782809274
EXP_0629,Steel,2022-05-01,4133,5357,0.36375307958504643,2,3,-0.7392937399134689,0.48656949077932654,0.45825331476504794
EXP_0589,Auto Parts,2024-07-01,1015,2116,0.8720015927974163,2,3,-0.5005116415412896,-0.19993291709456007,0.2781436404489108
EXP_0794,Pharma,2022-05-01,4428,5942,0.5719695604724401,2,2,-0.8260659594881339,0.03809466412111129,0.9421854544896385
EXP_0779,Steel,2022-04-01,874,1841,0.5801869491721284,0,1,0.91774374638082,0.07718667622330888,0.654907123147859
EXP_0861,Electronics,2022-05-01,3293,4745,0.7733827626289049,0,0,0.7341203647578947,0.3569501298693881,0.24990172163688984
EXP_0597,Electronics,2023-09-01,3701,4910,0.422180646960735,1,2,-0.2460276654263167,-0.39766782046593685,0.7385390394759076
EXP_0805,Auto Parts,2022-02-01,3581,4729,0.6744247358396904,1,1,-0.6771046279341579,0.3245170697999292,0.4893227474751214
EXP_0642,Chemicals,2025-09-01,2263,3668,0.35646671429653,3,1,-0.22405449120422727,0.09349641582185142,0.23362476364856655
EXP_0991,Auto Parts,2022-08-01,2925,4152,0.3446680100879983,1,0,-0.41468980466518435,0.34161545975781527,0.2594491710680763
EXP_0765,Electronics,2023-11-01,1894,2901,0.6000668241281317,3,2,0.7866089875762454,0.2779094067485368,0.887751524671688
EXP_0638,Pharma,2023-10-01,2753,3415,0.8543082687677944,2,0,0.7704777574151305,0.06159450771219421,0.9916861403927356
EXP_0900,Chemicals,2023-02-01,2137,3029,0.6473587900403238,2,3,-0.9392923889339915,-0.37386234198384793,0.2796014326451318
EXP_0658,Textiles,2024-04-01,665,1836,0.7935552183292005,3,2,0.4770921067939269,-0.2565573832345893,0.1310798617047031
EXP_0808,Textiles,2025-02-01,769,2421,0.5160386289606776,1,3,-0.9716067310565526,-0.22633361507854233,0.4549507768419997
EXP_0761,Steel,2024-07-01,3479,4757,0.8012551144412988,1,1,-0.9457866953275338,-0.18848770098601397,0.639386421454098
EXP_0311,Steel,2023-09-01,1636,3256,0.7852682732922792,2,0,-0.7826349212506158,0.006044692411836583,0.07173534374742496
EXP_0172,Textiles,2024-04-01,4658,5410,0.7309754146040198,2,3,-0.16206045244095124,-0.33125056160177047,0.0985468514129424
EXP_0158,Pharma,2023-03-01,1036,2626,0.7349197456722368,0,1,0.011041583446980585,-0.05202834361781006,0.6618603122150055
EXP_0744,Chemicals,2023-09-01,1402,2782,0.8616958759888023,2,2,-0.6416721634196982,0.2621875111940821,0.14049900979551733
EXP_0236,Pharma,2022-09-01,1274,2382,0.4935641560570163,0,3,-0.325338782308469,-0.47187849372207624,0.42983125751300255
EXP_0555,Electronics,2024-11-01,4026,5863,0.5909566512912582,1,1,-0.7640550327438769,0.06373710144539946,0.1271026137707404
EXP_0105,Electronics,2023-05-01,1293,2920,0.5620117634962185,0,1,-0.7366261931275859,-0.15038560119227784,0.8947475708313011
EXP_0182,Pharma,2022-01-01,2224,3104,0.49120965330583927,3,0,-0.3099663201508678,-0.39533955965351886,0.7722675568375058
EXP_0777,Electronics,2025-09-01,1025,2078,0.5290722866475535,2,0,-0.09435038943134644,0.4334131270234548,0.9893495140420392
EXP_0240,Chemicals,2022-03-01,4195,6077,0.5055142117922381,2,3,-0.5176695713844761,0.3230035744469347,0.989279945106385
EXP_0151,Auto Parts,2024-08-01,3208,4385,0.7442132528051314,2,1,0.9515576370978653,0.14592789302303932,0.0727362617771965
EXP_0280,Textiles,2025-12-01,574,2068,0.48336914402325337,1,0,0.7763826993226082,0.4287634212054924,0.859502975624898
EXP_0500,Pharma,2025-09-01,4472,6413,0.21624474251143466,2,3,0.45526227539937736,-0.37319820087323996,0.5376921285909715
EXP_0856,Textiles,2024-03-01,3749,4555,0.5764886886326586,2,3,0.43602835625400305,0.490642737172179,0.27821718706882215
EXP_0504,Chemicals,2023-04-01,2211,3297,0.48764527935673563,0,3,-0.6159532617273109,-0.07245814464028799,0.646046944096596
EXP_0889,Auto Parts,2024-12-01,1203,2144,0.41469842742809926,3,0,-0.516797447128474,0.2668488978177731,0.3096318100028458
EXP_0698,Pharma,2022-10-01,1939,2615,0.6006139511513184,0,2,0.3834402282693776,0.1442130159896179,0.613170360743117
EXP_0161,Steel,2024-12-01,885,1457,0.5328128280469523,1,3,0.9654790818207719,-0.2077510432606121,0.294701369885528
EXP_0390,Chemicals,2024-02-01,3167,4447,0.3246433088938469,2,0,0.4878103746043039,0.11449946025519253,0.6980705464034016
EXP_0079,Auto Parts,2023-02-01,977,1592,0.3454353922520622,3,0,0.750977300791793,-0.25682001973577406,0.3712709205053938
EXP_0376,Textiles,2022-02-01,3430,4892,0.510328742027196,2,2,-0.6675412758966826,0.017272169754310562,0.29186717703639975
EXP_0109,Auto Parts,2024-09-01,3825,4645,0.607436778072706,0,1,-0.49537052772969403,0.23522851810159606,0.8962567164715789
EXP_0871,Auto Parts,2022-12-01,1698,2921,0.4773898654638975,2,3,0.05218802650308407,0.44069018772323176,0.5971166200155034
EXP_0356,Pharma,2024-07-01,3208,4270,0.6383360480568553,1,1,-0.22638551589624,-0.03606373654510908,0.49173794301898943
